"","id","cost","status","xloc","yloc"
"449",862,207846.0969043,0,1194622.99,-4600866.46007
"450",863,103923.0484558,0,1206622.99,-4600866.46007
"451",864,103923.0484534,0,1218622.99,-4600866.46007
"452",865,103923.0484558,0,1230622.99,-4600866.46007
"453",866,103923.048457,0,1242622.99,-4600866.46007
"454",867,207846.0969092,2,1254622.99,-4600866.46007
"455",868,103923.048457,0,1266622.99,-4600866.46007
"456",869,103923.0484558,0,1278622.99,-4600866.46007
"457",870,103923.0484534,0,1290622.99,-4600866.46007
"458",871,103923.0484521,0,1302622.99,-4600866.46007
"459",872,207846.0969092,0,1314622.99,-4600866.46007
"460",873,103923.0484534,0,1326622.99,-4600866.46007
"461",874,103923.0484534,0,1338622.99,-4600866.46007
"462",875,103923.0484509,2,1350622.99,-4600866.46007
"463",876,138564.0646061,0,1362622.99,-4600866.46007
"464",877,207846.0969092,0,1374622.99,-4600866.46007
"465",878,103923.0484534,2,1386622.99,-4600866.46007
"466",879,13113.6744141,0,1398622.99,-4600866.46007
"467",882,415692.1938184,0,1104622.99,-4604330.56168
"468",883,207846.0969141,0,1116622.99,-4604330.56168
"469",884,415692.1938184,0,1128622.99,-4604330.56168
"470",885,415692.1938135,0,1140622.99,-4604330.56168
"471",886,415692.1938232,0,1152622.99,-4604330.56168
"472",887,415692.1938232,0,1164622.99,-4604330.56168
"473",888,207846.0969092,0,1176622.99,-4604330.56168
"474",889,207846.0969116,0,1188622.99,-4604330.56168
"475",890,207846.0969116,0,1200622.99,-4604330.56168
"476",891,207846.0969092,0,1212622.99,-4604330.56168
"477",892,415692.1938184,0,1224622.99,-4604330.56168
"478",893,207846.0969067,0,1236622.99,-4604330.56168
"479",894,207846.0969067,0,1248622.99,-4604330.56168
"480",895,207846.0969067,0,1260622.99,-4604330.56168
"481",896,207846.0969092,0,1272622.99,-4604330.56168
"482",897,415692.1938086,0,1284622.99,-4604330.56168
"483",898,207846.0969116,0,1296622.99,-4604330.56168
"484",899,207846.0969067,0,1308622.99,-4604330.56168
"485",900,207846.0969067,0,1320622.99,-4604330.56168
"486",901,207846.0969067,0,1332622.99,-4604330.56168
"487",902,415692.1938135,0,1344622.99,-4604330.56168
"488",903,207846.0969092,2,1356622.99,-4604330.56168
"489",904,207846.0969092,0,1368622.99,-4604330.56168
"490",905,207846.0969092,0,1380622.99,-4604330.56168
"491",906,99154.6561719,0,1392622.99,-4604330.56168
"492",909,43107.7025037,0,1098622.99,-4607794.6633
"493",910,103923.0484558,0,1110622.99,-4607794.6633
"494",911,138564.0646029,0,1122622.99,-4607794.6633
"495",912,207846.0969092,0,1134622.99,-4607794.6633
"496",913,207846.0969067,0,1146622.99,-4607794.6633
"497",914,138564.0646077,0,1158622.99,-4607794.6633
"498",915,138564.0646029,0,1170622.99,-4607794.6633
"499",916,103923.048457,0,1182622.99,-4607794.6633
"500",917,207846.0969067,0,1194622.99,-4607794.6633
"501",918,138564.0646094,0,1206622.99,-4607794.6633
"502",919,103923.0484534,0,1218622.99,-4607794.6633
"503",920,103923.0484558,0,1230622.99,-4607794.6633
"504",921,103923.0484558,0,1242622.99,-4607794.6633
"505",922,207846.0969092,0,1254622.99,-4607794.6633
"506",923,138564.0646029,0,1266622.99,-4607794.6633
"507",924,103923.0484558,0,1278622.99,-4607794.6633
"508",925,103923.0484521,0,1290622.99,-4607794.6633
"509",926,103923.0484558,0,1302622.99,-4607794.6633
"510",927,207846.0969067,0,1314622.99,-4607794.6633
"511",928,138564.0646061,0,1326622.99,-4607794.6633
"512",929,103923.0484534,0,1338622.99,-4607794.6633
"513",930,103923.0484558,0,1350622.99,-4607794.6633
"514",931,103923.0484534,0,1362622.99,-4607794.6633
"515",932,207846.0969092,0,1374622.99,-4607794.6633
"516",933,138564.0646045,0,1386622.99,-4607794.6633
"517",937,207846.0969165,0,1104622.99,-4611258.76491
"518",938,207846.0969092,0,1116622.99,-4611258.76491
"519",939,207846.0969116,0,1128622.99,-4611258.76491
"520",940,207846.0969092,0,1140622.99,-4611258.76491
"521",941,207846.0969067,0,1152622.99,-4611258.76491
"522",942,207846.0969043,0,1164622.99,-4611258.76491
"523",943,138564.0646061,0,1176622.99,-4611258.76491
"524",944,103923.0484534,0,1188622.99,-4611258.76491
"525",945,103923.0484546,0,1200622.99,-4611258.76491
"526",946,103923.0484546,0,1212622.99,-4611258.76491
"527",947,207846.0969141,0,1224622.99,-4611258.76491
"528",948,138564.0646045,0,1236622.99,-4611258.76491
"529",949,103923.0484546,0,1248622.99,-4611258.76491
"530",950,103923.0484534,0,1260622.99,-4611258.76491
"531",951,103923.0484534,0,1272622.99,-4611258.76491
"532",952,207846.0969067,0,1284622.99,-4611258.76491
"533",953,138564.0646061,0,1296622.99,-4611258.76491
"534",954,103923.0484546,0,1308622.99,-4611258.76491
"535",955,103923.0484558,0,1320622.99,-4611258.76491
"536",956,103923.0484546,0,1332622.99,-4611258.76491
"537",957,207846.0969116,0,1344622.99,-4611258.76491
"538",958,138564.0646061,0,1356622.99,-4611258.76491
"539",959,103923.0484534,0,1368622.99,-4611258.76491
"540",960,103923.0484546,0,1380622.99,-4611258.76491
"541",961,27356.583396,0,1392622.99,-4611258.76491
"542",964,61347.5537549,0,1098622.99,-4614722.86653
"543",965,207846.0969067,0,1110622.99,-4614722.86653
"544",966,415692.1938184,0,1122622.99,-4614722.86653
"545",967,415692.1938184,0,1134622.99,-4614722.86653
"546",968,207846.0969141,0,1146622.99,-4614722.86653
"547",969,207846.0969092,0,1158622.99,-4614722.86653
"548",970,415692.1938232,0,1170622.99,-4614722.86653
"549",971,207846.0969067,2,1182622.99,-4614722.86653
"550",972,415692.1938135,0,1194622.99,-4614722.86653
"551",973,207846.0969019,0,1206622.99,-4614722.86653
"552",974,207846.0969067,0,1218622.99,-4614722.86653
"553",975,207846.0969067,0,1230622.99,-4614722.86653
"554",976,207846.0969092,0,1242622.99,-4614722.86653
"555",977,415692.1938184,0,1254622.99,-4614722.86653
"556",978,207846.0969116,0,1266622.99,-4614722.86653
"557",979,207846.0969092,0,1278622.99,-4614722.86653
"558",980,207846.0969092,0,1290622.99,-4614722.86653
"559",981,207846.0969067,0,1302622.99,-4614722.86653
"560",982,415692.1938135,0,1314622.99,-4614722.86653
"561",983,207846.0969067,0,1326622.99,-4614722.86653
"562",984,207846.0969067,0,1338622.99,-4614722.86653
"563",985,207846.0969092,0,1350622.99,-4614722.86653
"564",986,207846.0969092,0,1362622.99,-4614722.86653
"565",987,415692.1938232,0,1374622.99,-4614722.86653
"566",988,369919.9900293,0,1386622.99,-4614722.86653
"567",992,145237.5366699,0,1104622.99,-4618186.96814
"568",993,207846.0969067,0,1116622.99,-4618186.96814
"569",994,207846.0969092,0,1128622.99,-4618186.96814
"570",995,138564.0646045,0,1140622.99,-4618186.96814
"571",996,103923.0484521,0,1152622.99,-4618186.96814
"572",997,415692.1938184,0,1164622.99,-4618186.96814
"573",998,138564.0646045,2,1176622.99,-4618186.96814
"574",999,103923.0484546,2,1188622.99,-4618186.96814
"575",1000,103923.0484558,0,1200622.99,-4618186.96814
"576",1001,103923.0484546,0,1212622.99,-4618186.96814
"577",1002,207846.0969092,0,1224622.99,-4618186.96814
"578",1003,138564.0646077,0,1236622.99,-4618186.96814
"579",1004,103923.0484534,0,1248622.99,-4618186.96814
"580",1005,103923.0484534,0,1260622.99,-4618186.96814
"581",1006,103923.0484521,0,1272622.99,-4618186.96814
"582",1007,207846.0969092,0,1284622.99,-4618186.96814
"583",1008,138564.0646045,0,1296622.99,-4618186.96814
"584",1009,103923.0484534,0,1308622.99,-4618186.96814
"585",1010,103923.0484534,0,1320622.99,-4618186.96814
"586",1011,103923.0484534,0,1332622.99,-4618186.96814
"587",1012,207846.0969141,0,1344622.99,-4618186.96814
"588",1013,138564.0646061,0,1356622.99,-4618186.96814
"589",1014,103923.0484534,0,1368622.99,-4618186.96814
"590",1015,103923.0484534,0,1380622.99,-4618186.96814
"591",1020,103923.0484558,0,1110622.99,-4621651.06976
"592",1021,138564.0646045,0,1122622.99,-4621651.06976
"593",1022,207846.0969092,0,1134622.99,-4621651.06976
"594",1023,138564.0646061,0,1146622.99,-4621651.06976
"595",1024,138564.0646045,0,1158622.99,-4621651.06976
"596",1025,207846.0969092,0,1170622.99,-4621651.06976
"597",1026,103923.0484534,2,1182622.99,-4621651.06976
"598",1027,207846.0969067,2,1194622.99,-4621651.06976
"599",1028,138564.0646094,0,1206622.99,-4621651.06976
"600",1029,103923.0484534,0,1218622.99,-4621651.06976
"601",1030,103923.0484558,0,1230622.99,-4621651.06976
"602",1031,103923.0484534,0,1242622.99,-4621651.06976
"603",1032,207846.0969092,0,1254622.99,-4621651.06976
"604",1033,138564.0646029,0,1266622.99,-4621651.06976
"605",1034,103923.0484546,0,1278622.99,-4621651.06976
"606",1035,103923.0484534,0,1290622.99,-4621651.06976
"607",1036,103923.0484534,0,1302622.99,-4621651.06976
"608",1037,207846.0969092,0,1314622.99,-4621651.06976
"609",1038,138564.0646045,0,1326622.99,-4621651.06976
"610",1039,103923.0484534,0,1338622.99,-4621651.06976
"611",1040,103923.0484534,0,1350622.99,-4621651.06976
"612",1041,103923.0484534,0,1362622.99,-4621651.06976
"613",1042,207846.0969092,0,1374622.99,-4621651.06976
"614",1043,108054.0580884,0,1386622.99,-4621651.06976
"615",1047,74177.1214746,0,1104622.99,-4625115.17138
"616",1048,207846.0969116,0,1116622.99,-4625115.17138
"617",1049,415692.1938135,0,1128622.99,-4625115.17138
"618",1050,207846.0969092,0,1140622.99,-4625115.17138
"619",1051,207846.0969067,0,1152622.99,-4625115.17138
"620",1052,415692.1938184,0,1164622.99,-4625115.17138
"621",1053,207846.0969092,0,1176622.99,-4625115.17138
"622",1054,207846.0969092,2,1188622.99,-4625115.17138
"623",1055,207846.0969092,2,1200622.99,-4625115.17138
"624",1056,207846.0969092,0,1212622.99,-4625115.17138
"625",1057,415692.1938135,0,1224622.99,-4625115.17138
"626",1058,207846.0969116,0,1236622.99,-4625115.17138
"627",1059,207846.0969067,0,1248622.99,-4625115.17138
"628",1060,207846.0969092,0,1260622.99,-4625115.17138
"629",1061,207846.0969116,0,1272622.99,-4625115.17138
"630",1062,415692.1938184,0,1284622.99,-4625115.17138
"631",1063,207846.0969092,0,1296622.99,-4625115.17138
"632",1064,207846.0969067,0,1308622.99,-4625115.17138
"633",1065,207846.0969092,0,1320622.99,-4625115.17138
"634",1066,207846.0969067,2,1332622.99,-4625115.17138
"635",1067,415692.1938184,0,1344622.99,-4625115.17138
"636",1068,207846.0969116,0,1356622.99,-4625115.17138
"637",1069,207846.0969092,0,1368622.99,-4625115.17138
"638",1070,207846.0969067,0,1380622.99,-4625115.17138
"639",1075,78172.3176404,0,1110622.99,-4628579.27299
"640",1076,138564.0646061,0,1122622.99,-4628579.27299
"641",1077,207846.0969116,0,1134622.99,-4628579.27299
"642",1078,138564.0646029,0,1146622.99,-4628579.27299
"643",1079,103923.0484534,0,1158622.99,-4628579.27299
"644",1080,207846.0969067,0,1170622.99,-4628579.27299
"645",1081,138564.0646029,2,1182622.99,-4628579.27299
"646",1082,415692.1938184,2,1194622.99,-4628579.27299
"647",1083,138564.0646045,0,1206622.99,-4628579.27299
"648",1084,103923.048457,0,1218622.99,-4628579.27299
"649",1085,138564.0646029,0,1230622.99,-4628579.27299
"650",1086,103923.0484546,0,1242622.99,-4628579.27299
"651",1087,207846.0969067,0,1254622.99,-4628579.27299
"652",1088,138564.0646029,0,1266622.99,-4628579.27299
"653",1089,103923.0484546,0,1278622.99,-4628579.27299
"654",1090,103923.0484546,0,1290622.99,-4628579.27299
"655",1091,103923.0484546,0,1302622.99,-4628579.27299
"656",1092,207846.0969092,0,1314622.99,-4628579.27299
"657",1093,138564.0646045,0,1326622.99,-4628579.27299
"658",1094,103923.0484534,2,1338622.99,-4628579.27299
"659",1095,103923.0484534,0,1350622.99,-4628579.27299
"660",1096,103923.0484546,0,1362622.99,-4628579.27299
"661",1097,207846.0969043,0,1374622.99,-4628579.27299
"662",1098,106381.5432397,0,1386622.99,-4628579.27299
"663",1103,138564.0646045,0,1116622.99,-4632043.37461
"664",1104,207846.0969092,0,1128622.99,-4632043.37461
"665",1105,103923.0484509,0,1140622.99,-4632043.37461
"666",1106,103923.0484534,0,1152622.99,-4632043.37461
"667",1107,207846.0969067,0,1164622.99,-4632043.37461
"668",1108,207846.0969092,2,1176622.99,-4632043.37461
"669",1109,138564.0646077,2,1188622.99,-4632043.37461
"670",1110,207846.0969092,2,1200622.99,-4632043.37461
"671",1111,138564.0646029,0,1212622.99,-4632043.37461
"672",1112,207846.0969067,0,1224622.99,-4632043.37461
"673",1113,138564.0646045,0,1236622.99,-4632043.37461
"674",1114,103923.0484521,0,1248622.99,-4632043.37461
"675",1115,103923.0484558,0,1260622.99,-4632043.37461
"676",1116,103923.0484558,0,1272622.99,-4632043.37461
"677",1117,207846.0969067,0,1284622.99,-4632043.37461
"678",1118,138564.0646077,0,1296622.99,-4632043.37461
"679",1119,103923.0484534,0,1308622.99,-4632043.37461
"680",1120,103923.0484534,0,1320622.99,-4632043.37461
"681",1121,103923.0484546,2,1332622.99,-4632043.37461
"682",1122,207846.0969116,0,1344622.99,-4632043.37461
"683",1123,138564.0646045,0,1356622.99,-4632043.37461
"684",1124,103923.0484546,0,1368622.99,-4632043.37461
"685",1125,103923.0484521,0,1380622.99,-4632043.37461
"686",1130,0,0,1110622.99,-4635507.47622
"687",1131,207846.0969092,0,1122622.99,-4635507.47622
"688",1132,415692.1938184,0,1134622.99,-4635507.47622
"689",1133,207846.0969043,0,1146622.99,-4635507.47622
"690",1134,207846.0969092,0,1158622.99,-4635507.47622
"691",1135,415692.1938184,0,1170622.99,-4635507.47622
"692",1136,207846.0969043,2,1182622.99,-4635507.47622
"693",1137,415692.1938184,2,1194622.99,-4635507.47622
"694",1138,415692.1938184,0,1206622.99,-4635507.47622
"695",1139,207846.0969043,2,1218622.99,-4635507.47622
"696",1140,415692.1938184,0,1230622.99,-4635507.47622
"697",1141,207846.0969092,0,1242622.99,-4635507.47622
"698",1142,415692.1938086,0,1254622.99,-4635507.47622
"699",1143,207846.0969092,0,1266622.99,-4635507.47622
"700",1144,207846.0969092,0,1278622.99,-4635507.47622
"701",1145,207846.0969067,0,1290622.99,-4635507.47622
"702",1146,207846.0969067,0,1302622.99,-4635507.47622
"703",1147,415692.1938184,0,1314622.99,-4635507.47622
"704",1148,207846.0969092,0,1326622.99,-4635507.47622
"705",1149,207846.0969092,0,1338622.99,-4635507.47622
"706",1150,207846.0969092,0,1350622.99,-4635507.47622
"707",1151,207846.0969067,0,1362622.99,-4635507.47622
"708",1152,415692.1938184,0,1374622.99,-4635507.47622
"709",1153,351864.5932373,0,1386622.99,-4635507.47622
"710",1158,62795.7136621,0,1116622.99,-4638971.57784
"711",1159,103923.0484534,0,1128622.99,-4638971.57784
"712",1160,207846.0969092,0,1140622.99,-4638971.57784
"713",1161,207846.0969116,0,1152622.99,-4638971.57784
"714",1162,415692.1938232,0,1164622.99,-4638971.57784
"715",1163,207846.0969092,2,1176622.99,-4638971.57784
"716",1164,103923.0484521,2,1188622.99,-4638971.57784
"717",1165,138564.0646029,0,1200622.99,-4638971.57784
"718",1166,138564.0646029,2,1212622.99,-4638971.57784
"719",1167,415692.1938184,0,1224622.99,-4638971.57784
"720",1168,138564.0646077,0,1236622.99,-4638971.57784
"721",1169,138564.0646077,0,1248622.99,-4638971.57784
"722",1170,103923.0484558,0,1260622.99,-4638971.57784
"723",1171,103923.0484558,0,1272622.99,-4638971.57784
"724",1172,207846.0969067,0,1284622.99,-4638971.57784
"725",1173,103923.0484534,0,1296622.99,-4638971.57784
"726",1174,103923.0484546,0,1308622.99,-4638971.57784
"727",1175,103923.0484546,0,1320622.99,-4638971.57784
"728",1176,103923.0484534,0,1332622.99,-4638971.57784
"729",1177,207846.0969067,0,1344622.99,-4638971.57784
"730",1178,103923.0484534,0,1356622.99,-4638971.57784
"731",1179,103923.0484521,0,1368622.99,-4638971.57784
"732",1180,103923.0484534,0,1380622.99,-4638971.57784
"733",1181,959.3010107,0,1392622.99,-4638971.57784
"734",1186,134145.3058757,0,1122622.99,-4642435.67945
"735",1187,207846.0969116,0,1134622.99,-4642435.67945
"736",1188,415692.1938135,0,1146622.99,-4642435.67945
"737",1189,207846.0969067,0,1158622.99,-4642435.67945
"738",1190,415692.1938184,0,1170622.99,-4642435.67945
"739",1191,207846.0969067,2,1182622.99,-4642435.67945
"740",1192,207846.0969092,2,1194622.99,-4642435.67945
"741",1193,138564.0646012,2,1206622.99,-4642435.67945
"742",1194,207846.0969092,2,1218622.99,-4642435.67945
"743",1195,207846.0969043,0,1230622.99,-4642435.67945
"744",1196,207846.0969067,0,1242622.99,-4642435.67945
"745",1197,207846.0969116,0,1254622.99,-4642435.67945
"746",1198,138564.0646061,0,1266622.99,-4642435.67945
"747",1199,103923.0484546,0,1278622.99,-4642435.67945
"748",1200,103923.0484546,0,1290622.99,-4642435.67945
"749",1201,138564.0646094,0,1302622.99,-4642435.67945
"750",1202,207846.0969067,0,1314622.99,-4642435.67945
"751",1203,138564.0646061,0,1326622.99,-4642435.67945
"752",1204,103923.0484546,0,1338622.99,-4642435.67945
"753",1205,103923.0484534,0,1350622.99,-4642435.67945
"754",1206,138564.0646029,0,1362622.99,-4642435.67945
"755",1207,207846.0969092,0,1374622.99,-4642435.67945
"756",1208,111252.6632202,0,1386622.99,-4642435.67945
"757",1214,207846.0969092,0,1128622.99,-4645899.78107
"758",1215,415692.1938184,0,1140622.99,-4645899.78107
"759",1216,415692.1938135,0,1152622.99,-4645899.78107
"760",1217,415692.1938135,2,1164622.99,-4645899.78107
"761",1218,415692.1938232,2,1176622.99,-4645899.78107
"762",1219,207846.0969067,2,1188622.99,-4645899.78107
"763",1220,207846.0969067,2,1200622.99,-4645899.78107
"764",1221,207846.0969067,2,1212622.99,-4645899.78107
"765",1222,415692.1938135,0,1224622.99,-4645899.78107
"766",1223,415692.1938232,0,1236622.99,-4645899.78107
"767",1224,415692.1938135,0,1248622.99,-4645899.78107
"768",1225,207846.0969067,0,1260622.99,-4645899.78107
"769",1226,207846.0969067,0,1272622.99,-4645899.78107
"770",1227,415692.1938135,0,1284622.99,-4645899.78107
"771",1228,207846.0969067,0,1296622.99,-4645899.78107
"772",1229,207846.0969067,0,1308622.99,-4645899.78107
"773",1230,207846.0969067,0,1320622.99,-4645899.78107
"774",1231,207846.0969141,0,1332622.99,-4645899.78107
"775",1232,415692.1938135,0,1344622.99,-4645899.78107
"776",1233,207846.0969092,0,1356622.99,-4645899.78107
"777",1234,207846.0969067,0,1368622.99,-4645899.78107
"778",1235,207846.0969067,2,1380622.99,-4645899.78107
"779",1241,128758.1226685,0,1122622.99,-4649363.88268
"780",1242,415692.1938184,0,1134622.99,-4649363.88268
"781",1243,415692.1938232,0,1146622.99,-4649363.88268
"782",1244,415692.1938184,0,1158622.99,-4649363.88268
"783",1245,415692.1938135,2,1170622.99,-4649363.88268
"784",1246,207846.0969067,2,1182622.99,-4649363.88268
"785",1247,207846.0969092,2,1194622.99,-4649363.88268
"786",1248,207846.0969116,2,1206622.99,-4649363.88268
"787",1249,207846.0969092,0,1218622.99,-4649363.88268
"788",1250,207846.0969092,0,1230622.99,-4649363.88268
"789",1251,415692.1938086,0,1242622.99,-4649363.88268
"790",1252,415692.1938184,0,1254622.99,-4649363.88268
"791",1253,103923.0484521,0,1266622.99,-4649363.88268
"792",1254,103923.0484534,0,1278622.99,-4649363.88268
"793",1255,103923.0484558,0,1290622.99,-4649363.88268
"794",1256,103923.0484509,0,1302622.99,-4649363.88268
"795",1257,207846.0969092,0,1314622.99,-4649363.88268
"796",1258,103923.0484521,0,1326622.99,-4649363.88268
"797",1259,103923.0484546,0,1338622.99,-4649363.88268
"798",1260,103923.0484546,0,1350622.99,-4649363.88268
"799",1261,103923.0484534,0,1362622.99,-4649363.88268
"800",1262,207846.0969092,2,1374622.99,-4649363.88268
"801",1263,44859.0507007,0,1386622.99,-4649363.88268
"802",1269,138564.0646045,0,1128622.99,-4652827.9843
"803",1270,415692.1938184,0,1140622.99,-4652827.9843
"804",1271,415692.1938184,0,1152622.99,-4652827.9843
"805",1272,415692.1938184,2,1164622.99,-4652827.9843
"806",1273,207846.0969043,2,1176622.99,-4652827.9843
"807",1274,103923.0484546,2,1188622.99,-4652827.9843
"808",1275,138564.0646077,2,1200622.99,-4652827.9843
"809",1276,415692.1938086,0,1212622.99,-4652827.9843
"810",1277,207846.0969092,0,1224622.99,-4652827.9843
"811",1278,415692.1938184,0,1236622.99,-4652827.9843
"812",1279,415692.1938184,0,1248622.99,-4652827.9843
"813",1280,207846.0969116,0,1260622.99,-4652827.9843
"814",1281,138564.0646045,0,1272622.99,-4652827.9843
"815",1282,207846.0969092,0,1284622.99,-4652827.9843
"816",1283,138564.0646077,0,1296622.99,-4652827.9843
"817",1284,103923.0484521,0,1308622.99,-4652827.9843
"818",1285,103923.0484558,0,1320622.99,-4652827.9843
"819",1286,138564.0646061,0,1332622.99,-4652827.9843
"820",1287,207846.0969067,0,1344622.99,-4652827.9843
"821",1288,138564.0646077,0,1356622.99,-4652827.9843
"822",1289,103923.0484534,0,1368622.99,-4652827.9843
"823",1290,102979.3864771,2,1380622.99,-4652827.9843
"824",1296,122506.3978809,0,1122622.99,-4656292.08591
"825",1297,415692.1938135,0,1134622.99,-4656292.08591
"826",1298,415692.1938135,0,1146622.99,-4656292.08591
"827",1299,415692.1938135,0,1158622.99,-4656292.08591
"828",1300,415692.1938184,2,1170622.99,-4656292.08591
"829",1301,207846.0969092,2,1182622.99,-4656292.08591
"830",1302,415692.1938232,2,1194622.99,-4656292.08591
"831",1303,415692.1938135,2,1206622.99,-4656292.08591
"832",1304,207846.0969067,0,1218622.99,-4656292.08591
"833",1305,415692.1938086,0,1230622.99,-4656292.08591
"834",1306,415692.1938184,0,1242622.99,-4656292.08591
"835",1307,415692.1938232,0,1254622.99,-4656292.08591
"836",1308,207846.0969092,0,1266622.99,-4656292.08591
"837",1309,207846.0969067,0,1278622.99,-4656292.08591
"838",1310,207846.0969043,0,1290622.99,-4656292.08591
"839",1311,207846.0969067,0,1302622.99,-4656292.08591
"840",1312,415692.1938232,0,1314622.99,-4656292.08591
"841",1313,207846.0969116,0,1326622.99,-4656292.08591
"842",1314,207846.0969067,0,1338622.99,-4656292.08591
"843",1315,207846.0969067,0,1350622.99,-4656292.08591
"844",1316,207846.0969067,0,1362622.99,-4656292.08591
"845",1317,415692.1938184,2,1374622.99,-4656292.08591
"846",1318,2832.2849414,0,1386622.99,-4656292.08591
"847",1324,103923.0484546,0,1128622.99,-4659756.18753
"848",1325,138564.0646077,0,1140622.99,-4659756.18753
"849",1326,138564.0646045,0,1152622.99,-4659756.18753
"850",1327,415692.1938184,0,1164622.99,-4659756.18753
"851",1328,207846.0969092,2,1176622.99,-4659756.18753
"852",1329,138564.0646061,2,1188622.99,-4659756.18753
"853",1330,207846.0969116,2,1200622.99,-4659756.18753
"854",1331,207846.0969067,2,1212622.99,-4659756.18753
"855",1332,415692.1938184,0,1224622.99,-4659756.18753
"856",1333,415692.1938184,0,1236622.99,-4659756.18753
"857",1334,415692.1938184,0,1248622.99,-4659756.18753
"858",1335,415692.1938184,0,1260622.99,-4659756.18753
"859",1336,138564.0646077,0,1272622.99,-4659756.18753
"860",1337,207846.0969067,0,1284622.99,-4659756.18753
"861",1338,103923.0484546,0,1296622.99,-4659756.18753
"862",1339,103923.0484534,0,1308622.99,-4659756.18753
"863",1340,138564.0646061,0,1320622.99,-4659756.18753
"864",1341,138564.0646077,0,1332622.99,-4659756.18753
"865",1342,207846.0969043,0,1344622.99,-4659756.18753
"866",1343,103923.0484534,0,1356622.99,-4659756.18753
"867",1344,103923.0484534,0,1368622.99,-4659756.18753
"868",1345,69452.8609094,0,1380622.99,-4659756.18753
"869",1351,52529.7453809,0,1122622.99,-4663220.28914
"870",1352,207846.0969043,0,1134622.99,-4663220.28914
"871",1353,138564.0646029,0,1146622.99,-4663220.28914
"872",1354,207846.0969116,0,1158622.99,-4663220.28914
"873",1355,415692.1938232,2,1170622.99,-4663220.28914
"874",1356,207846.0969116,2,1182622.99,-4663220.28914
"875",1357,207846.0969043,2,1194622.99,-4663220.28914
"876",1358,207846.0969043,2,1206622.99,-4663220.28914
"877",1359,207846.0969092,0,1218622.99,-4663220.28914
"878",1360,415692.1938184,0,1230622.99,-4663220.28914
"879",1361,415692.1938135,0,1242622.99,-4663220.28914
"880",1362,415692.1938232,0,1254622.99,-4663220.28914
"881",1363,207846.0969067,0,1266622.99,-4663220.28914
"882",1364,103923.0484558,0,1278622.99,-4663220.28914
"883",1365,103923.0484521,0,1290622.99,-4663220.28914
"884",1366,138564.0646045,0,1302622.99,-4663220.28914
"885",1367,207846.0969092,0,1314622.99,-4663220.28914
"886",1368,207846.0969092,0,1326622.99,-4663220.28914
"887",1369,103923.0484583,0,1338622.99,-4663220.28914
